tmr/fid,tmr/tmr_score,tmr/precision,tmr/recall,tmr/density,tmr/coverage,tmr/R1,tmr/R2,tmr/R3
1027.3021240234375,0.0,0.7234375000000001,0.0234375,0.5161458333333333,0.21250000000000002,0.0,0.0062500000931322575,0.00937500037252903
1027.3021240234375,0.0,0.7234375000000001,0.0234375,0.5161458333333333,0.21250000000000002,0.0,0.0062500000931322575,0.00937500037252903
1027.3021240234375,0.0,0.7234375000000001,0.0234375,0.5161458333333333,0.21250000000000002,0.0,0.0062500000931322575,0.00937500037252903
1027.3021240234375,0.0,0.7234375000000001,0.0234375,0.5161458333333333,0.21250000000000002,0.0,0.0062500000931322575,0.00937500037252903
1027.3021240234375,0.0,0.7234375000000001,0.0234375,0.5161458333333333,0.21250000000000002,0.0,0.0062500000931322575,0.00937500037252903
1027.3021240234375,0.0,0.7234375000000001,0.0234375,0.5161458333333333,0.21250000000000002,0.0,0.0062500000931322575,0.00937500037252903
1027.3021240234375,0.0,0.7234375000000001,0.0234375,0.5161458333333333,0.21250000000000002,0.0,0.0062500000931322575,0.00937500037252903
1027.3021240234375,0.0,0.7234375000000001,0.0234375,0.5161458333333333,0.21250000000000002,0.0,0.0062500000931322575,0.00937500037252903
1027.3021240234375,0.0,0.7234375000000001,0.0234375,0.5161458333333333,0.21250000000000002,0.0,0.0062500000931322575,0.00937500037252903
1027.3021240234375,0.0,0.7234375000000001,0.0234375,0.5161458333333333,0.21250000000000002,0.0,0.0062500000931322575,0.00937500037252903
1027.3021240234375,0.0,0.7234375000000001,0.0234375,0.5161458333333333,0.21250000000000002,0.0,0.0062500000931322575,0.00937500037252903
1027.3021240234375,0.0,0.7234375000000001,0.0234375,0.5161458333333333,0.21250000000000002,0.0,0.0062500000931322575,0.00937500037252903
1027.3021240234375,0.0,0.7234375000000001,0.0234375,0.5161458333333333,0.21250000000000002,0.0,0.0062500000931322575,0.00937500037252903
1027.3021240234375,0.0,0.7234375000000001,0.0234375,0.5161458333333333,0.21250000000000002,0.0,0.0062500000931322575,0.00937500037252903
1027.3021240234375,0.0,0.7234375000000001,0.0234375,0.5161458333333333,0.21250000000000002,0.0,0.0062500000931322575,0.00937500037252903
1027.3021240234375,0.0,0.7234375000000001,0.0234375,0.5161458333333333,0.21250000000000002,0.0,0.0062500000931322575,0.00937500037252903
1027.3021240234375,0.0,0.7234375000000001,0.0234375,0.5161458333333333,0.21250000000000002,0.0,0.0062500000931322575,0.00937500037252903
1027.3021240234375,0.0,0.7234375000000001,0.0234375,0.5161458333333333,0.21250000000000002,0.0,0.0062500000931322575,0.00937500037252903
1027.3021240234375,0.0,0.7234375000000001,0.0234375,0.5161458333333333,0.21250000000000002,0.0,0.0062500000931322575,0.00937500037252903
1027.3021240234375,0.08582702279090881,0.7234375000000001,0.0234375,0.5161458333333333,0.21250000000000002,0.0,0.0062500000931322575,0.00937500037252903
1027.3021240234375,0.0,0.7234375000000001,0.0234375,0.5161458333333333,0.21250000000000002,0.0,0.0062500000931322575,0.00937500037252903
1027.3021240234375,0.0,0.7234375000000001,0.0234375,0.5161458333333333,0.21250000000000002,0.0,0.0062500000931322575,0.00937500037252903
1027.3021240234375,0.0,0.7234375000000001,0.0234375,0.5161458333333333,0.21250000000000002,0.0,0.0062500000931322575,0.00937500037252903
1027.3021240234375,0.0,0.7234375000000001,0.0234375,0.5161458333333333,0.21250000000000002,0.0,0.0062500000931322575,0.00937500037252903
1027.3021240234375,0.0,0.7234375000000001,0.0234375,0.5161458333333333,0.21250000000000002,0.0,0.0062500000931322575,0.00937500037252903
1027.3021240234375,0.0,0.7234375000000001,0.0234375,0.5161458333333333,0.21250000000000002,0.0,0.0062500000931322575,0.00937500037252903
1027.3021240234375,0.0,0.7234375000000001,0.0234375,0.5161458333333333,0.21250000000000002,0.0,0.0062500000931322575,0.00937500037252903
1027.3021240234375,0.0,0.7234375000000001,0.0234375,0.5161458333333333,0.21250000000000002,0.0,0.0062500000931322575,0.00937500037252903
1027.3021240234375,0.0,0.7234375000000001,0.0234375,0.5161458333333333,0.21250000000000002,0.0,0.0062500000931322575,0.00937500037252903
