tmr/fid,tmr/tmr_score,tmr/precision,tmr/recall,tmr/density,tmr/coverage,tmr/R1,tmr/R2,tmr/R3
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.1528005599975586,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.04260852560400963,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.01424400508403778,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.2537987232208252,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0010683685541152954,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.05991480499505997,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.04751887917518616,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.05959063395857811,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0017918944358825684,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.054142482578754425,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.004155285656452179,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.3378880023956299,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.09377512335777283,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.10281267762184143,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.04326290637254715,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.03590282052755356,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0015934668481349945,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.09282992035150528,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.03899048641324043,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0044431015849113464,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.1502988636493683,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0011244118213653564,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.08110229671001434,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.09538939595222473,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.14049211144447327,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.03972896188497543,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.07987784594297409,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.13457290828227997,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.007279813289642334,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0827631726861,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.019016779959201813,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.11185166239738464,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.01605062186717987,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.010969199240207672,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.04681631922721863,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0598139651119709,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.06696481257677078,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.15176892280578613,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
1024.916015625,0.0,0.784375,0.0140625,0.596875,0.2171875,0.0031250000465661287,0.0078125,0.010937499813735485
